commune,insee_code,secteur_id,label,rooms,epoch,furnished,dwelling_type,ref_minore,ref_median,ref_majore,year,source,zonage_source
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,>1990,true,appartement,15.20,21.70,26.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1946-1970,false,appartement,10.90,15.50,18.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1946-1970,true,appartement,11.20,16.00,19.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1971-1990,false,appartement,10.90,15.60,18.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1971-1990,true,appartement,11.30,16.10,19.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,<1946,false,appartement,13.80,19.70,23.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,<1946,true,appartement,14.20,20.30,24.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,>1990,false,appartement,12.30,17.60,21.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,>1990,true,appartement,12.70,18.10,21.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1946-1970,false,appartement,9.90,14.10,16.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1946-1970,true,appartement,10.20,14.50,17.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1971-1990,false,appartement,9.90,14.20,17.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1971-1990,true,appartement,10.20,14.60,17.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,<1946,false,appartement,11.10,15.80,19.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,<1946,true,appartement,11.40,16.30,19.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,>1990,false,appartement,10.90,15.50,18.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,>1990,true,appartement,11.20,16.00,19.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1946-1970,false,appartement,8.60,12.30,14.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1946-1970,true,appartement,8.90,12.70,15.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1971-1990,false,appartement,7.50,10.70,12.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1971-1990,true,appartement,7.70,11.00,13.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,<1946,false,appartement,9.00,12.80,15.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,<1946,true,appartement,9.20,13.20,15.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,>1990,false,appartement,9.70,13.80,16.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,>1990,true,appartement,9.90,14.20,17.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,1946-1970,false,maison,18.60,26.60,31.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,1946-1970,true,maison,19.20,27.40,32.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,1971-1990,false,maison,16.20,23.10,27.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,1971-1990,true,maison,16.70,23.80,28.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,<1946,false,maison,18.80,26.80,32.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,<1946,true,maison,19.30,27.60,33.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,>1990,false,maison,17.20,24.60,29.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,1,>1990,true,maison,17.70,25.30,30.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1946-1970,false,maison,12.70,18.10,21.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1946-1970,true,maison,13.00,18.60,22.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1971-1990,false,maison,12.70,18.20,21.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,1971-1990,true,maison,13.10,18.70,22.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,<1946,false,maison,16.10,23.00,27.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,<1946,true,maison,16.60,23.70,28.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,>1990,false,maison,14.40,20.50,24.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,2,>1990,true,maison,14.80,21.10,25.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1946-1970,false,maison,11.50,16.40,19.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1946-1970,true,maison,11.80,16.90,20.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1971-1990,false,maison,11.60,16.50,19.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,1971-1990,true,maison,11.90,17.00,20.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,<1946,false,maison,12.90,18.40,22.10,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,<1946,true,maison,13.30,19.00,22.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,>1990,false,maison,12.70,18.10,21.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,3,>1990,true,maison,13.00,18.60,22.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1946-1970,false,maison,10.00,14.30,17.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1946-1970,true,maison,10.30,14.70,17.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1971-1990,false,maison,8.80,12.50,15.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,1971-1990,true,maison,9.00,12.90,15.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,<1946,false,maison,10.40,14.90,17.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,<1946,true,maison,10.70,15.30,18.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,>1990,false,maison,11.30,16.10,19.30,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Noisy-le-Sec,93053,311,Noisy-le-Sec — zone 311,4,>1990,true,maison,11.60,16.60,19.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1946-1970,false,appartement,13.90,19.90,23.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1946-1970,true,appartement,15.30,21.80,26.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1971-1990,false,appartement,14.40,20.50,24.60,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,1971-1990,true,appartement,15.70,22.40,26.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,<1946,false,appartement,19.10,27.30,32.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,<1946,true,appartement,20.90,29.90,35.90,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,>1990,false,appartement,15.80,22.50,27.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,1,>1990,true,appartement,17.20,24.60,29.50,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1946-1970,false,appartement,13.30,19.00,22.80,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1946-1970,true,appartement,14.60,20.80,25.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1971-1990,false,appartement,11.30,16.20,19.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,1971-1990,true,appartement,12.40,17.70,21.20,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,<1946,false,appartement,14.40,20.60,24.70,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,<1946,true,appartement,15.80,22.50,27.00,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
Pantin,93055,308,Pantin — zone 308,2,>1990,false,appartement,13.70,19.50,23.40,2026,DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab),DRIHL Île-de-France (État) · Encadrement Est Ensemble — période 2026-06-01 (01/06/2026→31/05/2027) · Licence Ouverte (Etalab)
